",""baseMean"",""log2FoldChange"",""lfcSE"",""stat"",""pvalue"",""padj"""
jg26786.t1,30.3633510066332,-1.40752329585165,0.586405672140004,-2.40025525454945,0.0163836427389915,0.044193779338946
jg4316.t1,951.318062877952,-0.574874269347339,0.154547545234926,-3.71972436361562,0.000199440312828549,0.000968035455363249
jg5912.t1,12778.6893271487,-0.608776876529461,0.225541666422098,-2.69917699104938,0.0069511197216164,0.0213724720457178
jg15404.t1,3558.23548978234,-0.0607906990975334,0.174085394638944,-0.349200455463908,0.726938824289003,0.836969156203691
jg5809.t1,3311.20153249422,-0.245575803057245,0.0942596333497358,-2.60531252170348,0.0091790492199182,0.0270757767220692
jg22942.t1,2245.51365921172,0.585518691522706,0.206994210776742,2.82867182287639,0.0046741602571874,0.0152306567520666
jg6023.t1,0.680484492456267,-2.20730827069187,2.73432901612038,-0.807257743189853,0.419518004105927,NA
jg29222.t1,830.508446425418,-0.00117610582857841,0.120891948666333,-0.00972857036016941,0.99223784635274,0.994698279089253
jg22839.t1,532.198475857834,-0.57838628614409,0.607129613017879,-0.952657017122071,0.340763878154968,0.492032084873314
jg17111.t1,1394.78560344886,-0.035139837099424,0.247075889236512,-0.142222849862078,0.886903983667056,0.931851037993815
jg29986.t1,1076.06641072061,2.79631446317148,0.284649459174034,9.82371254554824,8.90039899243497e-23,4.48999677420792e-21
jg7516.t1,13.6660841389884,-1.6248483623901,1.66394309653856,-0.976504764958737,0.328814387755837,0.478987548733706
jg6787.t1,23.2293753257987,-2.44390598569528,0.437798474922767,-5.58226244649759,2.37409760316897e-08,2.61267421675018e-07
jg17008.t1,8311.22117949116,-0.33160702963166,0.107693198266356,-3.07918266863522,0.00207569368453782,0.00757228872910476
jg18604.t1,1335.18164255985,0.851946790165517,0.283093109734577,3.00942255699649,0.0026174479794843,0.00925932419337142
jg2943.t1,7318.88503169288,-0.449856303777811,0.096432289476897,-4.66499661283668,3.08622122408857e-06,2.29753778493018e-05
jg9223.t1,1009.50605877685,-0.623603611218531,0.105390679325675,-5.91706605563754,3.27735096166145e-09,4.08378132671411e-08
jg32813.t1,995.481138305992,0.198203171953572,0.160359059621705,1.23599609788897,0.216460014126387,0.350936732270851
jg19582.t1,2118.94754185878,-0.581731904865467,0.162919342767494,-3.5706742673009,0.000356063466683108,0.00162144796436356
jg32813.t2,269.495798380114,-0.300753207064365,1.45590089619886,-0.206575329302692,0.836341529033108,0.905690989378101
jg9987.t1,2540.26405033894,0.11115182257727,0.130854365860165,0.849431517600641,0.395641221632211,0.548083222885513
jg19479.t1,0.671453280938863,-0.300786935039241,4.327943247756,-0.0694988168329602,0.944592574408577,NA
jg12292.t1,2.7595367530105,2.74400841654016,1.54542973636738,1.77556336077116,0.075804913513387,0.154963791175481
jg27746.t1,1106.33771210658,-1.44902949577398,0.329274669242761,-4.40067102369685,1.07916632067613e-05,7.12298713429496e-05
jg31074.t1,248.861304664536,-0.046757559276903,0.686653133360853,-0.0680948749888406,0.94571011005548,0.967174825504002
jg4547.t1,558.517982138954,-0.183628726698793,0.204176660624154,-0.8993619845552,0.368459881169556,0.521366619450603
jg15635.t1,10.3225805242404,-0.691778280545236,0.515627073622757,-1.34162520925221,0.179717548123254,0.304052216842294
jg23902.t1,102.332088402791,-0.360605830844744,0.545040621768379,-0.661612761402557,0.508219426893104,0.655990912953061
jg29453.t1,4923.2881599002,0.107428028155143,0.120974366023889,0.888023072044279,0.374528340747062,0.526915689567231
jg7850.t1,739.010150975449,-0.794628662772843,0.127184574659792,-6.24783834752296,4.16172059491396e-10,5.86063682035586e-09
jg17342.t1,17.400234064801,0.208275156795506,1.13172677911943,0.184033072856649,0.853987509621221,0.911104523563342
jg7747.t1,3658.16649107402,0.138395281485982,0.127062004354181,1.08919485560932,0.276067967039277,0.420920139572536
jg17239.t1,3611.14587467243,0.222821070824941,0.0844939640866726,2.63712412162808,0.00836122313620901,0.0250518253266878
jg18835.t1,4950.08789582057,-0.189242247162652,0.0949530209737548,-1.99300922942682,0.0462604364547153,0.104141437302695
jg25506.t1,2717.5090105994,-0.415943579400009,0.132709184541431,-3.13424862670416,0.00172294803828095,0.00646449748624411
jg10052.t1,5.49686615810593,2.94773161501563,1.50587038153817,1.95749358720016,0.050289465009206,0.111563581090463
jg183.t1,20.5520143237885,0.915894120352273,0.719507339247957,1.2729461819105,0.20303713994216,0.334068456810604
jg25506.t2,1092.25682868975,-0.300758977036153,1.48909345792017,-0.201974547290152,0.839936622423733,0.905694551527617
jg3903.t1,213.913734080141,-1.09655448639545,0.768116856217955,-1.42758810396982,0.153410449650824,0.269312548606006
jg9454.t1,6.79089759019931,-3.43976756914708,3.11902211069127,-1.10283526280765,NA,NA
jg27213.t1,3.08123653822593,2.48099183802801,1.82747453164027,1.35760679291172,0.174588486350708,0.297414076179402
jg5610.t1,4.32302535482573,3.91589660315333,1.72926086912,2.26449153686458,0.0235438996966226,0.0597810316368124
jg5507.t1,1.14256144585415,3.05716044965731,2.89897401073923,1.05456635290005,0.291623699103647,0.438346637413321
jg28706.t1,6.84441072487134,1.33397515859545,1.32080707999753,1.0099697213903,0.312509796812706,0.461144437069059
jg27977.t1,54.7777235699512,0.690243660181628,0.95722722727743,0.721086530462403,0.470856277749046,0.621826801538915
jg15866.t1,5.99988891013889,0.460510466404405,0.981605903699976,0.46913987035795,0.638969661901542,0.769358175994088
jg20790.t1,642.761651597872,-0.0337438395369554,0.419750587423182,-0.0803902139699348,0.935926909835817,0.962371042605537
jg29684.t1,3770.59970357881,-0.0136551988175943,0.139658883307626,-0.0977753687713227,0.922110666521523,0.953549027202536
jg7214.t1,4444.92296119043,-0.448219706838865,0.228186757185907,-1.96426695556961,0.049499141669681,0.110162934147953
jg11919.t1,14.7226353747266,2.38771373509485,0.864930173667249,2.76058554527135,0.00576978452087642,0.0181878804238327
jg8810.t1,7941.04039818242,-0.641901203864861,0.0931355977971321,-6.89211449807892,5.49691000372538e-12,9.91351030907301e-11
jg18302.t1,2354.87304930721,0.00213191209424681,0.158969015954065,0.013410865516478,0.989299998193257,0.992842984722063
jg8707.t1,30.9156335623096,1.16043254013365,1.80987019582015,0.6411689317906,0.521412932524961,0.667985020022736
jg7978.t1,3774.47322914955,0.195239848835954,0.100649228621897,1.93980472090253,0.0524034267114208,0.115295460673926
jg22394.t1,266.167980180712,-0.0278225008944964,0.140593540883386,-0.197893165786141,0.843128651352878,0.906265375103665
jg25737.t1,406.680488835266,-9.73696753152773,0.972346139565513,-10.0138902550471,NA,NA
jg10283.t1,0.741182055592069,0.379349897302121,2.99619368176188,0.12661060585344,0.89924860224404,NA
jg30661.t1,917.817004384925,-0.566858088428531,0.252856159835499,-2.24182036457926,0.0249729845185828,0.062790919694385
jg9685.t1,1886.12734740919,-0.29524898954318,0.113822215611411,-2.59394871165713,0.00948806396212037,0.0278405812307863
jg2395.t1,7.85971115720558,-4.3322755101541,1.48194140667195,-2.92337840797853,0.00346255431602103,0.0117784306451724
jg28937.t1,1.34751895839159,1.12712877314845,2.82480548824016,0.399011109912082,0.689885018115525,0.808876706167192
jg5738.t1,243.004294618988,-1.69672585627962,0.335282376409925,-5.06058765881912,4.17966243516692e-07,3.7239551320122e-06
jg32265.t1,1924.11828390087,2.09325094719318,0.373418752195111,5.6056396067101,2.0748729949369e-08,2.29990110954392e-07
jg20154.t1,1888.46905025649,0.339815576727757,0.122948141912423,2.7638935525338,0.00571161687664417,0.0180220860753776
jg15190.t1,112.552025374611,-2.36316784131056,0.345724769875393,-6.83540216734341,8.17752904072872e-12,1.44261524434868e-10
jg15087.t1,0.36770472277079,-0.300784066994271,4.32794324777226,-0.0694981541518814,0.944593101876194,NA
jg18533.t1,159.333433262559,3.2089978083216,0.324925044048252,9.87611717564332,5.28408277706624e-23,2.72228462787335e-21
jg8938.t1,8.38876653157382,2.66736946737652,1.43673161925487,1.8565537443659,0.0633746699942949,0.134258362022848
jg26800.t1,92.2252868857783,-0.361043034493506,0.297058861770949,-1.21539223688231,0.224216527471415,0.360702333881626
jg11243.t1,1078.39411348125,0.142658415347251,0.197912177485648,0.7208167640801,0.471022259747723,0.621961347157355
jg30025.t1,973.692134198395,-0.196935239882784,0.145347930825963,-1.3549228995808,0.175442122874867,0.298466938202317
jg30892.t1,4981.17715147838,-0.392205808304899,0.122956832643003,-3.18978457621498,0.00142378882863056,0.00548268887733543
jg30789.t1,332.167841744745,-0.373213412376513,0.372564468781397,-1.00174182899738,0.316468298745072,0.465685699050349
jg25061.t1,19005.7073003657,0.360624055738613,0.118456164603667,3.04436714581463,0.00233170390571245,0.00838226964153119
jg28404.t1,6185.61931279792,0.443353500264446,0.0788067796235883,5.62582943221476,1.84618704425037e-08,2.06608275601844e-07
jg6801.t1,53.7142839392998,1.35595404288232,0.86044024504548,1.57588403226147,0.115052531542708,0.215505089327229
jg32496.t1,11.3660369561112,6.16308788097755,1.26642974362887,4.86650594869766,1.13588506172702e-06,9.27182904563941e-06
jg6801.t2,19.1379531370018,-0.300751707603845,1.70661504144065,-0.17622703439316,0.860115582768138,0.915067541947619
jg20385.t1,8.42744446600859,-0.602324528639997,1.34043428117195,-0.449350286769285,0.65317898730935,0.780521941073137
jg5062.t1,3030.76126659683,-0.146618981920682,0.0973961338991647,-1.50538810988615,0.132224324190059,0.240398852499953
jg8405.t1,3.71326398505478,-2.29232163742535,1.11338100448083,-2.0588833725381,0.0395054123010964,0.0915325592024449
jg22092.t1,337.685577382039,0.300587060458241,0.250883509359822,1.19811406188174,0.230872615208767,0.369203388830721
jg23585.t1,2330.57793518826,0.274253768733694,0.162755060582513,1.68507060703438,0.0919749497692772,0.181002422952074
jg26928.t1,421.667205813368,1.05211538652825,0.656977551051755,1.60144800205718,0.109277728140482,0.20743811860657
jg11474.t1,9.39487718969326,1.15566666713967,0.78829439795302,1.4660343523189,0.142638928452806,0.254563698921169
jg30256.t1,2.02146710207332,-1.47005567606582,2.2031016469103,-0.667266386971967,0.504601992791861,0.653001147298515
jg2093.t1,0.207715059182392,0.972493466406915,4.32251088323864,0.224983462778068,0.821992139278968,NA
jg25292.t1,14.4161813988333,0.328689919657588,0.747774246634594,0.439557688883882,0.660257491053824,0.785529921098451
jg25189.t1,1202.4724107178,0.0245151148120993,0.0929585137610902,0.263721028017991,0.791994890971671,0.884627294182785
jg28635.t1,3457.642665667,0.106383151691922,0.059405784002857,1.79078777391114,0.0733273579532127,0.150916547783505
jg13181.t1,2231.09029720223,0.151107291828864,0.203031364081552,0.744255906039068,0.456721671726899,0.608321333423015
jg3586.t1,0.544436694584423,-3.03514816465047,4.2572283501856,-0.712939949419943,0.475882917130701,NA
jg13078.t1,1020.01813661933,0.0148428008303193,0.304950865485355,0.0486727617798222,0.96118008309043,0.976000483450647
jg21345.t1,2.62268432837304,-3.2040486386926,3.62586952607037,-0.883663522819882,0.376877876992199,0.5292946658057
jg5293.t1,12090.9478079503,-0.0367680687953975,0.135411367715279,-0.271528671600951,0.785984450957231,0.879852673186691
jg8636.t1,1700.30186441153,0.421901111997386,0.194985212241652,2.16375953410512,0.0304828092721967,0.0740707581847484
jg19724.t1,3534.83798973237,-0.106989037399088,0.10761885075764,-0.994147741272846,0.320150945623061,0.469881237884556
jg23052.t1,318.798494753437,0.791715467363643,0.136888358354746,5.78365813484237,7.30934116231995e-09,8.68055089974741e-08
jg30590.t1,49.4059210385265,-3.32431292156264,1.40795692027404,-2.36108994081694,0.0182213108175138,0.0483531694116319
jg30487.t1,1.6327881560355,-0.605506178406502,2.21373681062962,-0.2735222071111,0.784451824140163,0.878900065322243
jg31216.t1,14.9266670294628,-3.87368714347946,0.973782376111626,-3.9779803357577,6.95031181218173e-05,0.000380639089800538
jg3053.t1,69.1208905851391,1.78944783241346,0.615988781834855,2.90500068375142,0.00367252297936635,0.0124042467954741
jg14141.t1,98.8150565993228,-0.0385374338254718,0.754750373911709,-0.0510598406539908,0.95927783674183,0.974919889475598
jg32194.t1,943.744053208804,-0.313946493522354,0.129045848627348,-2.43282908254532,0.0149813708374013,0.0409963093292355
jg14038.t1,0.57065113136371,1.16461518780559,4.2257299670318,0.275600948686181,0.782854580930076,NA
jg14141.t2,10.5028153569164,-0.300757136175177,2.00601413592608,-0.149927725228283,0.880821637375736,0.927905476484128
jg20083.t1,14.4742278624077,-2.83639406932003,1.58400397430118,-1.79064832875269,0.0733497463869401,0.150939310187882
jg33790.t1,3.08781119327313,1.74082588811082,1.06592223794181,1.63316405845156,0.102434496887893,0.197247140617574
jg33687.t1,5750.71323322404,0.581333647943688,0.173664123875017,3.34745965356704,0.000815558584492839,0.00337781435364507
jg10958.t1,3475.04939473857,0.452172052973054,0.112431550802883,4.02175412278898,5.77663408379109e-05,0.000322923497044346
jg23283.t1,0.116929530299591,-0.300765822501731,4.32794324777813,-0.0694939386407475,0.944596457254916,NA
jg19955.t1,12.2418853262284,0.446483713264141,0.664050644665325,0.672363948218384,0.501352028174168,0.650298776172795
jg24012.t1,18562.5512046108,-0.0871433892040765,0.195490542563591,-0.445767800637873,0.65576498317194,0.782643135805633
jg11172.t1,2480.9225632073,-0.106571819707016,0.151081833195023,-0.705391359459139,0.480566719677922,0.631274031804177
jg11069.t1,2.84206755063619,-3.05298186663552,1.71383644179274,-1.78137294329089,0.0748515453047072,0.153394156508288
jg31550.t1,39.7711185383952,-0.452100324404951,0.625907137847409,-0.72231214035966,0.470102590474755,0.621141452725336
jg12665.t1,1510.86461480675,-0.33629395889962,0.130076453370446,-2.58535615160021,0.00972784552196196,0.0284409529382552
jg31447.t1,50.1491539600095,0.064647235374801,0.529045220748077,0.122196048351763,0.902743755961849,0.941639636351283
jg20932.t1,3331.73296964988,-0.0857417691044502,0.0726710010543922,-1.17986222647841,0.238055015509193,0.37782472145265
jg3284.t1,16.5950696697978,-2.05918709724454,1.56004147226713,-1.31995663823733,0.186849495770042,0.312953284013717
jg4013.t1,2455.7422487392,-0.54710517331722,0.118195548159364,-4.62881370607592,3.67766421949914e-06,2.68968467590907e-05
jg26483.t1,6108.23146568288,0.250403268133265,0.0525634196521269,4.76383138293653,1.89951251717924e-06,1.47167980702831e-05
jg4880.t1,233.142868306122,-1.69727322703068,0.520810747976558,-3.25890591472026,0.00111842752177547,0.00445953201536522
jg29826.t1,159.210264620008,4.52154044578403,0.574723658236732,7.86732959568123,3.6229124748574e-15,9.1860397489677e-14
jg14372.t1,486.625767199277,-0.564502794760026,0.337831110609193,-1.67096154567318,0.0947292735808373,0.185419924375698
jg33154.t1,916.803991669435,0.511066968395823,0.15843908936015,3.22563687067217,0.00125692720176805,0.00492746811792023
jg21043.t1,478.214548481221,0.952200342804992,0.207401154119759,4.59110435930923,4.40906793621191e-06,3.16730378793821e-05
jg14269.t1,261.412155086024,11.2793633908167,1.05880284183913,10.6529402312753,1.68943100909439e-26,1.1278889406587e-24
jg28190.t1,45.3282862969215,2.68158623158205,0.575740599242535,4.65762920855337,3.19871664312435e-06,2.37037281181425e-05
jg10425.t1,300.052375496788,-0.0850738174030935,0.288193970032986,-0.295196382468919,0.767843865304822,0.867269381525465
jg556.t1,2828.69615443837,-0.842786660806643,0.162347628056426,-5.19124714599293,2.08890127250162e-07,1.96584992693104e-06
jg9930.t1,2906.60383947129,-0.00203243434901929,0.125542628165789,-0.0161891970776276,0.987083453818915,0.991272215758529
jg6484.t1,104.415222455124,0.352078871359002,1.08194098878394,0.325414116859299,0.744867672728136,0.850592711564166
jg9827.t1,1712.15142406859,-0.816342591162362,0.15194021537977,-5.37278816620037,7.75283896029937e-08,7.84119654122287e-07
jg24243.t1,509.167750304826,0.703420893849322,0.84287157763571,0.834552869634598,NA,NA
jg2640.t1,1264.79260636466,-0.0763031210573087,0.18729728921602,-0.407390418605068,0.683721263018439,0.80417643946746
jg30185.t1,193.426504621987,-0.333938352437227,0.459343747961091,-0.7269900894907,0.467232026867869,0.61844344677686
jg32510.t1,0.649623644929746,-3.59767497396791,4.24078301171779,-0.848351581306356,0.39624219915492,NA
jg2537.t1,7.30896659455751,-0.762178437240309,1.23787678201698,-0.61571430073874,0.538083097160822,0.682790130003801
jg8191.t1,1035.21737344711,0.470048760085096,0.262065679604195,1.79362960001105,0.0728723087644245,0.150277517783554
jg31781.t1,136.422407713441,-4.34916751531983,0.545051851619756,-7.97936471987979,1.47088354142447e-15,3.86063824380375e-14
jg8088.t1,1440.71387516929,-0.171498629053143,0.13435584952472,-1.27645078096573,0.201796215053484,0.332402480209203
jg12896.t1,2704.75280422938,0.637922737577689,0.107867873879393,5.91392705385988,3.34045870894379e-09,4.15707875587583e-08
jg31678.t1,205.458565382399,1.22674327701601,0.557744017358678,2.19947366325062,0.0278442598179751,0.0687205964712244
jg19176.t1,1.36456003489405,2.24619936292725,3.37096848999359,0.666336505249127,0.505196037119002,0.653450330983821
jg4244.t1,3178.24994950781,0.108586807718589,0.0997139123911945,1.0889835241103,0.276161151315925,0.421026815741171
jg15332.t1,9.20296949416762,-5.50101887520681,2.0620539525016,-2.66773760625089,0.00763638713544766,0.0231638137493342
jg33385.t1,2060.98784716796,2.20612921812228,0.746075212375439,2.95697964699585,0.00310668623800584,0.0107194669293355
jg22003.t1,1.5309078161108,-1.06525161122508,1.96325182347873,-0.542595503279622,0.587408335719402,0.726226717470284
jg21274.t1,366.994707619322,1.1605652698349,0.514819028406502,2.25431696537548,0.0241762347893781,0.0611506640814404
jg22870.t1,6.46469804634842,-0.786257881541111,1.12339532348083,-0.699894209195119,0.483993374082215,0.634198214314627
jg29150.t1,0.995534368930037,-2.03285841865666,3.46297422868892,-0.587026724546632,0.557185758354771,NA
jg890.t1,1393.05850006373,1.13669566235798,0.376122401770027,3.02214294338414,0.00250991994094947,0.00892484114844335
jg22767.t1,906.583554907014,0.811808366284023,0.137211479816358,5.91647555562071,3.28913329200145e-09,4.09670910841156e-08
jg787.t1,504.743892093695,1.33625166613823,0.504471381347321,2.64881560291771,0.00807743906111478,0.0243469085835072
jg10656.t1,24203.1164753822,0.0349013201611917,0.242048687373009,0.144191321754235,0.885349393571112,0.930788823204678
jg1275.t1,1.78497883954417,-0.628528143712963,1.89760617626326,-0.331221594646499,0.740477109805942,0.847637221891755
jg24474.t1,9.70500338205949,1.22000496463354,0.949805384012131,1.28447888922259,0.198974445515993,0.328815042584281
jg2004.t1,31.38416055874,-3.74782033778151,1.10769662819487,-3.38343571911836,0.000715849627836579,0.00301887735455647
jg2871.t1,181.957920134812,0.465286661083485,0.355452760603706,1.30899717952179,0.190535306136438,0.317755339235672
jg12363.t1,6.04845367300556,0.361986146885646,0.852432349983527,0.424650879207765,0.671091196997849,0.793876394465309
jg31145.t1,2093.83807833271,-0.37544206328992,0.176852097540568,-2.1229155238252,0.0337609313581405,0.0806295692462056
jg9151.t1,4563.32893765097,0.383001870813436,0.179142915632637,2.13796827779027,0.0325193179464096,0.0781247417708656
jg32741.t1,47.2267199074015,-4.59801909927493,0.978332578125253,-4.69985279247878,2.60349092908975e-06,1.96022798665144e-05
jg2768.t1,281.163351038977,-1.09092738122551,0.251405258682107,-4.3393180673478,1.42925534540347e-05,9.20008062671474e-05
jg20630.t1,4.91870519281029,0.87288459750968,1.42049592567882,0.614492855438886,0.538889692828546,0.683307247728408
jg26181.t1,52.1067798104692,5.72853560370148,0.667818514890864,8.57798260450693,9.65515459055094e-18,3.14364921500846e-16
jg20527.t1,2326.59640642547,0.0462985729453726,0.396976405914748,0.116628021856078,0.907154831026176,0.944232534293222
jg26078.t1,773.777114310005,-1.23094794403527,0.454525727894644,-2.70820300918278,0.00676486283204509,0.0208725490052118
jg14070.t1,9.0605550007958,-7.75058496575503,1.25657500584767,-6.16802413678966,6.91485910426927e-10,9.43636750150351e-09
jg27674.t1,17.7169726630492,-0.0598922199321384,0.836713022433111,-0.0715803606808646,0.942935869882585,0.966068681163714
jg15563.t1,1837.09706043509,-0.0957071593954111,0.201566852882319,-0.474815963174698,0.634918153977774,0.766028252755743
jg22234.t1,8109.42227314446,0.310362522860448,0.147838624961816,2.09933312718925,0.0357875451457667,0.0844716075334882
jg23830.t1,2607.00889590418,0.839494440264924,0.385535974874101,2.17747368592274,0.0294452430723381,0.0719278394888902
jg254.t1,1130.24262135162,-0.103679771422991,0.320063457628865,-0.323935047727986,0.74598720915852,0.851418542623498
jg6182.t1,1395.83848801838,-0.150210189096254,0.137577524347121,-1.09182215488382,0.274911279062885,0.419552116130785
jg10990.t1,12562.7127211489,-0.469341952027325,0.148857119275173,-3.15296946704788,0.00161618710481595,0.00611834754155062
jg29381.t1,102.958001650111,-0.191223746204443,0.573344250206045,-0.333523439252635,0.738739199339679,0.846250319338031
jg30501.t1,2526.29447399673,-0.767131389071812,0.38082321353679,-2.01440290875993,0.0439672492238167,0.0999686525860692
jg22998.t1,5762.01633454149,-0.0552274447833192,0.087073345659112,-0.634263497804851,0.52590887410627,0.671911315783053
jg17270.t1,474.775162455072,1.58695184889763,0.548768660627179,2.89184124888605,0.00382991415298447,0.0128820361873205
jg11616.t1,32897.4605996876,-0.225458444591162,0.171484987298254,-1.31474158842275,0.188596764386609,0.315155588116819
jg10887.t1,16981.4372784189,0.250087901613138,0.0971260359996047,2.57488014453875,0.0100274827688637,0.02918508918324
jg29278.t1,1429.59329013455,0.821893209677697,0.148747286299091,5.52543330454507,3.28673419984095e-08,3.53287515099596e-07
jg7675.t1,6495.11400285177,-0.031378189401349,0.109478957999504,-0.28661388429995,0.774407982141206,0.87184171510989
jg17167.t1,2218.40891929719,0.209501368957939,0.121375488760494,1.72605994091065,0.0843366296607864,0.168858895045135
jg2235.t1,0.400742170812712,-0.300787462144178,4.32794324776697,-0.0694989386238765,0.944592477467885,NA
jg25434.t1,9.46529609638992,-0.406771404466841,0.695178493752323,-0.585132319429554,0.55845874879894,0.701548999412898
jg13323.t1,3.83618920041988,-0.700100488163268,1.0441558544731,-0.67049424198895,0.502542775809048,0.651320856594228
jg3831.t1,30.4820322468904,0.342248235708363,1.10696929427585,0.309175907116964,0.757187720006678,0.859904808784456
jg32105.t1,1750.01294307029,-0.194868263064885,0.0826812978556021,-2.35686023464715,0.0184301820864371,0.0488406536937373
jg31376.t1,2324.52328034814,-0.548412340438428,0.333896748604649,-1.64246085872425,0.100494531433886,0.194234375301611
jg13323.t2,1.79706912680253,-0.300775700777198,3.06990668937001,-0.097975518871201,0.921951732933606,0.953530807356147
jg9382.t1,53.1266045696205,-0.992212227341964,0.492394379479843,-2.01507626547265,0.0438966586848755,0.0998237453905746
jg32105.t2,246.016084512752,-0.300752874892365,1.45386260467614,-0.206864716050221,0.836115512968212,0.905690989378101
jg33701.t1,1833.28073048096,0.225729416171165,0.401692836304095,0.561945336760449,0.574153263206324,0.714237924074092
jg32972.t1,1015.09441078697,0.265256153867989,0.261418681913431,1.01467940977466,0.310258672237308,0.458613113522423
jg2999.t1,13435.9786567937,-0.205095276114661,0.288777372332415,-0.710219344604927,0.477568126670676,0.628182612460122
jg9279.t1,2220.20148831453,0.308228854452444,0.135513948475367,2.27451755277038,0.0229348869630472,0.058473522586165
jg20861.t1,242.698190469941,-0.839408073218501,0.766797730100668,-1.09469295521819,0.273651175983566,0.418133250946438
jg2999.t2,5691.89504392441,-0.300763255984274,1.47099038593191,-0.20446310109208,0.837991623946749,0.905690989378101
jg32869.t1,190.848617604669,-0.966725002815903,0.584921475521393,-1.65274321985558,0.0983831343016954,0.191092254238058
jg27141.t1,1110.59291337101,-0.103161535033702,0.0858683107816572,-1.20139238905045,0.229599027066221,0.367631155264415
jg20758.t1,17.4600066806723,-2.24492698166376,0.770257896265149,-2.91451342796878,0.00356243482882986,0.0120800737415633
jg15030.t1,166.183839039878,0.234306499910557,0.462826117837995,0.506251680447671,0.612679979030776,0.746969165638862
jg33083.t1,35.5891792617247,-1.49050173386549,0.663476563275058,-2.24650246349029,0.0246718419261292,0.0621504088953499
jg27038.t1,2872.0898450964,-0.0248889749129668,0.0981575488968157,-0.253561495704526,0.799834346563775,0.891058563984168
jg5435.t1,8.34596595137853,1.7548437329217,1.22399104701789,1.43370634711518,0.151656080164074,0.267151124510764
jg14198.t1,3662.70836032361,-2.8668674697846,0.415540872472146,-6.89912270898639,5.23246600370569e-12,9.47180475347421e-11
jg15794.t1,142.468712888544,-6.14229392171412,0.575231067869051,-10.6779592842026,1.29077920994137e-26,8.71740168050429e-25
jg22465.t1,14161.5759402913,0.191788828218365,0.12466752835763,1.5384024271997,0.123950249160324,0.22837978557784
jg10354.t1,59.5891187672416,-1.88805076412427,0.364992460140935,-5.17284867581986,2.30551726284116e-07,2.15161899604939e-06
jg30732.t1,2451.8573543719,-0.0677185928092479,0.152649888488048,-0.443620322818316,0.657317109996475,0.783761528665303
jg23958.t1,1690.78587330512,0.805798375111707,0.167424501536523,4.8129059230672,1.48751323850297e-06,1.17979660344262e-05
jg7142.t1,87.7498908602626,1.87575055516966,0.605707856176015,3.09679086385266,0.00195627836603026,0.00720051463499528
jg7039.t1,1.52928793649129,-3.59640408385196,3.98652488171652,-0.902140132210442,0.366982432472849,0.519862013063057
jg11847.t1,1.77701773192487,-2.00398966440786,1.61461928711596,-1.24115305719368,0.21454921246721,0.348401588646892
jg18230.t1,0.444873603067175,-0.300781410486061,4.32794324775974,-0.0694975403482367,0.944593590439352,NA
jg30629.t1,1570.82208297089,-1.04835470847044,0.373170797094228,-2.80931604679055,0.00496468822323245,0.0160230784789722
jg24172.t1,155.842672089579,-0.155756720831533,0.413688071948816,-0.376507642818388,0.706539534654059,0.821634852296556
jg18127.t1,439.408435599312,-0.0108899238617,0.167591969380212,-0.064978792850117,0.948190885417777,0.968619373002508
jg17398.t1,3803.44507212301,0.144258024978337,0.387760719650692,0.372028464121608,0.709871656671714,0.824374393871943
jg12061.t1,207.512294840693,-1.5753296714926,0.345569438744173,-4.55864869653253,5.14838068133067e-06,3.64089078892549e-05
jg24069.t1,1423.85086447498,0.317168358798034,0.0982121945254815,3.22941932343996,0.00124041873460135,0.00487643925093395
jg18994.t1,246.505093920177,0.448046050130052,0.255528658793685,1.75340821747828,0.07953196148469,0.161067023926554
jg2466.t1,10.5876536225705,-7.22556138157004,1.37447532519328,-5.25695969154919,1.46456396776337e-07,1.4148864246152e-06
jg25665.t1,4056.62034725854,-0.335656063992172,0.150104941760486,-2.23614266163042,0.0253424276970575,0.0635153595148915
jg13554.t1,4016.37663884908,0.105127314525064,0.110931752655286,0.94767559340508,0.34329462961944,0.494877031426532
jg20225.t1,1972.06356316016,0.118434406877765,0.140813606592372,0.841072178632633,0.400307499977362,0.552784795737039
jg3959.t1,841.897778657682,-0.761263071493913,0.324173163944312,-2.3483223047565,0.0188581950292563,0.0497439366480828
jg20225.t2,618.447290566563,-0.300755560409373,1.45053473699514,-0.207341163736902,0.8357434285516,0.905690989378101
jg21821.t1,1936.31639529338,-0.01093693848486,0.103044449458562,-0.106138065100325,0.915472810120947,0.949258426795402
jg28101.t1,3446.71548660204,-0.24869513542299,0.270904679238697,-0.918017127359631,0.358609899175454,0.511085827712452
jg21718.t1,2111.41470931451,0.960317116434127,0.311099092737394,3.08685283516643,0.00202287717235933,0.00740932537222039
jg20989.t1,206.080535535522,0.145844133769462,0.493628445338627,0.2954532607403,0.76764765195432,0.867182359338935
jg4173.t1,452.766115142397,0.162244164635431,0.145906379193097,1.11197444232861,0.266149139268476,0.409637750942619
jg15261.t1,0.271767209781256,-0.300779890775873,4.32794324777682,-0.0694971892088413,0.94459386993228,NA
jg27269.t1,5.29606897215529,6.48224363508312,1.42023938351711,4.56419087536521,5.01424430224767e-06,3.55639919955715e-05
jg5666.t1,11992.536332322,-0.132961073345188,0.100011502105133,-1.32945781781597,0.183696973592737,0.309042394366974
jg16754.t1,2977.589755674,0.0125930044501643,0.102987722918656,0.122276753901151,0.902679841534452,0.941639636351283
